type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,715021,佳邦永豐04購02,TW20Z7150218,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715022,碩禾永豐04購02,TW20Z7150226,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715023,廣錠永豐04購02,TW20Z7150234,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715024,環球晶永豐04購01,TW20Z7150242,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715025,東洋國票05購01,TW20Z7150259,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715026,欣銓國票05購01,TW20Z7150267,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715027,萬潤國票05購01,TW20Z7150275,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715028,廣錠國票05購02,TW20Z7150283,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715029,宏捷科兆豐05購02,TW20Z7150291,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715030,原相兆豐05購01,TW20Z7150309,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715031,碩禾兆豐05購01,TW20Z7150317,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715032,精測兆豐04購01,TW20Z7150325,2020/10/20,上櫃,,RWSCCA
上櫃認購(售)權證,715033,千附永豐04購01,TW20Z7150333,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715034,雍智永豐04購01,TW20Z7150341,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715035,雍智永豐04購02,TW20Z7150358,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715036,濱川永豐04購02,TW20Z7150366,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715037,倉和國泰06購01,TW20Z7150374,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715038,雍智國泰06購01,TW20Z7150382,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715039,中美晶群益05購01,TW20Z7150390,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715040,東洋群益04購02,TW20Z7150408,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715041,雍智群益04購01,TW20Z7150416,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715042,大中元大04購01,TW20Z7150424,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715043,大宇資元大05購01,TW20Z7150432,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715044,大江元大04購06,TW20Z7150440,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715045,東洋元大04購01,TW20Z7150457,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715046,雍智元大04購01,TW20Z7150465,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715047,雍智元大04購02,TW20Z7150473,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715048,雍智元大04購03,TW20Z7150481,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715049,雍智元大05購01,TW20Z7150499,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715050,雍智元大07購01,TW20Z7150507,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715051,網家元大04購02,TW20Z7150515,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715052,環球晶元大04購01,TW20Z7150523,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715053,台燿富邦06購01,TW20Z7150531,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715054,碩禾富邦06購01,TW20Z7150549,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715055,大中國票05購01,TW20Z7150556,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715056,松瑞藥國票06購01,TW20Z7150564,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715057,群聯國票05購01,TW20Z7150572,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715058,雍智國票05購01,TW20Z7150580,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715059,雍智國票05購02,TW20Z7150598,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715060,精測國票05購02,TW20Z7150606,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715061,晟德國票05購02,TW20Z7150614,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715062,雍智康和04購01,TW20Z7150622,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715063,台燿兆豐04購02,TW20Z7150630,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715064,泰博兆豐05購01,TW20Z7150648,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715065,千附統一05購01,TW20Z7150655,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715066,大田統一06購01,TW20Z7150663,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715067,宏捷科統一06購01,TW20Z7150671,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715068,群聯統一05購01,TW20Z7150689,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715069,雍智統一08購01,TW20Z7150697,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715070,雍智統一08購02,TW20Z7150705,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715071,雍智統一09購01,TW20Z7150713,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715072,碩禾統一08購01,TW20Z7150721,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715073,環球晶統一06購01,TW20Z7150739,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715074,千附凱基04購01,TW20Z7150747,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715075,大中凱基04購01,TW20Z7150754,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715076,佳邦凱基05購01,TW20Z7150762,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715077,長科*凱基04購01,TW20Z7150770,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715078,雍智凱基05購01,TW20Z7150788,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715079,雍智凱基06購01,TW20Z7150796,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715080,雍智凱基07購01,TW20Z7150804,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715081,環球晶凱基04購02,TW20Z7150812,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715082,宣德元富08購02,TW20Z7150820,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715083,雍智元富0A購01,TW20Z7150838,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715084,環球晶元富06購01,TW20Z7150846,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715085,環球晶元富06購02,TW20Z7150853,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715086,雙鴻元富08購03,TW20Z7150861,2020/10/21,上櫃,,RWSCCA
上櫃認購(售)權證,715087,中美晶元大04購02,TW20Z7150879,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715088,中美晶元大05購01,TW20Z7150887,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715089,信驊元大04購02,TW20Z7150895,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715090,泰博元大04購02,TW20Z7150903,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715091,廣運元大04購03,TW20Z7150911,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715092,優群元大04購01,TW20Z7150929,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715093,環球晶元大04購02,TW20Z7150937,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715094,環球晶元大04購03,TW20Z7150945,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715095,環球晶元大05購01,TW20Z7150952,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715096,聯亞元大04購01,TW20Z7150960,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715097,晟德元大04購03,TW20Z7150978,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715098,晶焱凱基04購01,TW20Z7150986,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715099,濱川凱基04購01,TW20Z7150994,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715100,聯亞凱基04購01,TW20Z7151000,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715101,鈺太凱基06購03,TW20Z7151018,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715102,雙鴻富邦06購01,TW20Z7151026,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715103,台半群益05購01,TW20Z7151034,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715104,信驊群益04購01,TW20Z7151042,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715105,環球晶群益04購02,TW20Z7151059,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715106,聯亞群益04購01,TW20Z7151067,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715107,櫃200群益04購01,TW20Z7151075,2020/10/22,上櫃,,RWICCE
上櫃認購(售)權證,715108,台半國票05購01,TW20Z7151083,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715109,信驊國票05購02,TW20Z7151091,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715110,濱川國票05購01,TW20Z7151109,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715111,聯亞國票05購01,TW20Z7151117,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715112,佳邦中信04購01,TW20Z7151125,2020/10/22,上櫃,,RWSCCE
上櫃認購(售)權證,715113,大宇資永豐04購01,TW20Z7151133,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715114,廣運永豐04購02,TW20Z7151141,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715115,宣德統一05購04,TW20Z7151158,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715116,雍智統一08購03,TW20Z7151166,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715117,精材統一06購01,TW20Z7151174,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715118,網家統一06購02,TW20Z7151182,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715119,創惟兆豐04購01,TW20Z7151190,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715120,鈊象兆豐04購03,TW20Z7151208,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715121,廣運元富0A購01,TW20Z7151216,2020/10/22,上櫃,,RWSCCA
上櫃認購(售)權證,715122,大宇資國泰06購01,TW20Z7151224,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715123,大江國泰06購02,TW20Z7151232,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715124,原相富邦06購01,TW20Z7151240,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715125,宣德兆豐05購01,TW20Z7151257,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715126,中美晶元大04購03,TW20Z7151265,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715127,中美晶元大04購04,TW20Z7151273,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715128,佳邦元大04購01,TW20Z7151281,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715129,金居元大04購01,TW20Z7151299,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715130,長科*元大04購01,TW20Z7151307,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715131,桂盟元大04購01,TW20Z7151315,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715132,海韻電元大04購01,TW20Z7151323,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715133,聚和元大04購01,TW20Z7151331,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715134,豪展元大04購01,TW20Z7151349,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715135,璟德元大04購01,TW20Z7151356,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715136,穩懋元大04購04,TW20Z7151364,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715137,大宇資國票05購01,TW20Z7151372,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715138,六角國票04購01,TW20Z7151380,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715139,世界國票05購01,TW20Z7151398,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715140,原相國票06購01,TW20Z7151406,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715141,僑威國票05購01,TW20Z7151414,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715142,大宇資群益05購01,TW20Z7151422,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715143,佳邦群益04購02,TW20Z7151430,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715144,豪展群益04購01,TW20Z7151448,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715145,大江凱基04購03,TW20Z7151455,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715146,昇佳電凱基04購03,TW20Z7151463,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715147,廣運凱基04購02,TW20Z7151471,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715148,環球晶凱基04購03,TW20Z7151489,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715149,環球晶凱基05購01,TW20Z7151497,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715150,雙鴻凱基06購01,TW20Z7151505,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715151,穩懋凱基04購04,TW20Z7151513,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715152,穩懋凱基05購01,TW20Z7151521,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715153,鈊象凱基04購06,TW20Z7151539,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715154,鈊象凱基05購03,TW20Z7151547,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715155,迅得永豐04購02,TW20Z7151554,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715156,康全電永豐04購02,TW20Z7151562,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715157,豪展永豐04購01,TW20Z7151570,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715158,大江統一06購01,TW20Z7151588,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715159,原相統一06購01,TW20Z7151596,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715160,網家統一06購03,TW20Z7151604,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715161,環球晶統一06購02,TW20Z7151612,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715162,環球晶統一06購03,TW20Z7151620,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715163,穩懋統一06購03,TW20Z7151638,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715164,穩懋統一07購01,TW20Z7151646,2020/10/23,上櫃,,RWSCCA
上櫃認購(售)權證,715165,環球晶國泰06購01,TW20Z7151653,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715166,雙鴻國泰06購01,TW20Z7151661,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715167,穩懋國泰06購01,TW20Z7151679,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715168,群聯群益04購03,TW20Z7151687,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715169,信驊元大04購03,TW20Z7151695,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715170,泰博元大04購03,TW20Z7151703,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715171,華星光元大05購01,TW20Z7151711,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715172,萬潤元大04購02,TW20Z7151729,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715173,廣運元大05購01,TW20Z7151737,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715174,昇佳電凱基04購04,TW20Z7151745,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715175,信驊凱基04購03,TW20Z7151752,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715176,華星光凱基04購01,TW20Z7151760,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715177,環球晶凱基05購02,TW20Z7151778,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715178,穩懋凱基04購05,TW20Z7151786,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715179,鈊象麥證04購02,TW20Z7151794,2020/10/26,上櫃,,RWSCCE
上櫃認購(售)權證,715180,創惟統一06購03,TW20Z7151802,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715181,穩懋統一06購04,TW20Z7151810,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715182,波若威兆豐04購01,TW20Z7151828,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715183,精材兆豐05購01,TW20Z7151836,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715184,信驊元富0A購01,TW20Z7151844,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715185,桂盟國票05購01,TW20Z7151851,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715186,泰博國票05購01,TW20Z7151869,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715187,大宇資永豐04購02,TW20Z7151877,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715188,大江永豐04購02,TW20Z7151885,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715189,宜鼎永豐04購01,TW20Z7151893,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715190,皇田永豐04購01,TW20Z7151901,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715191,泰博永豐04購02,TW20Z7151919,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715192,華星光永豐04購01,TW20Z7151927,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715193,萬潤永豐04購01,TW20Z7151935,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715194,雍智永豐04購03,TW20Z7151943,2020/10/26,上櫃,,RWSCCA
上櫃認購(售)權證,715195,鈊象國泰06購01,TW20Z7151950,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715196,信驊元大04購05,TW20Z7151968,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715197,宣德元大04購01,TW20Z7151976,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715198,雍智元大06購01,TW20Z7151984,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715199,精測元大06購01,TW20Z7151992,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715200,璟德元大04購02,TW20Z7152008,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715201,均豪凱基05購01,TW20Z7152016,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715202,昇佳電凱基04購05,TW20Z7152024,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715203,泰博凱基04購03,TW20Z7152032,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715204,環球晶凱基04購04,TW20Z7152040,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715205,鈊象凱基04購07,TW20Z7152057,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715206,久元永豐04購01,TW20Z7152065,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715207,均豪永豐04購02,TW20Z7152073,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715208,精華永豐04購01,TW20Z7152081,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715209,優群永豐04購01,TW20Z7152099,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715210,雙美永豐04購01,TW20Z7152107,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715211,鈊象永豐04購02,TW20Z7152115,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715212,華星光群益04購01,TW20Z7152123,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715213,雍智元富0A購02,TW20Z7152131,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715214,精測元富07購01,TW20Z7152149,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715215,宜鼎兆豐05購01,TW20Z7152156,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715216,精華兆豐05購01,TW20Z7152164,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715217,網家兆豐05購01,TW20Z7152172,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715218,緯軟兆豐05購01,TW20Z7152180,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715219,由田國票05購01,TW20Z7152198,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715220,迅得國票05購01,TW20Z7152206,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715221,雍智國票05購03,TW20Z7152214,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715222,優群國票05購01,TW20Z7152222,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715223,台半康和04購01,TW20Z7152230,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715224,迅得康和04購01,TW20Z7152248,2020/10/27,上櫃,,RWSCCA
上櫃認購(售)權證,715225,大宇資元大06購01,TW20Z7152255,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715226,台半元大04購01,TW20Z7152263,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715227,宏捷科元大05購02,TW20Z7152271,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715228,宏捷科元大06購01,TW20Z7152289,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715229,系微元大04購01,TW20Z7152297,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715230,旺矽元大04購01,TW20Z7152305,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715231,旺矽元大05購01,TW20Z7152313,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715232,泰博元大04購04,TW20Z7152321,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715233,宏捷科凱基04購02,TW20Z7152339,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715234,旺矽凱基04購01,TW20Z7152347,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715235,旺矽凱基05購01,TW20Z7152354,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715236,旺矽凱基06購01,TW20Z7152362,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715237,雍智凱基04購01,TW20Z7152370,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715238,穩懋凱基04購06,TW20Z7152388,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715239,旺矽統一09購01,TW20Z7152396,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715240,廣運統一06購02,TW20Z7152404,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715241,宏捷科麥證04購01,TW20Z7152412,2020/10/28,上櫃,,RWSCCE
上櫃認購(售)權證,715242,旺矽永豐04購01,TW20Z7152420,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715243,旺矽永豐04購02,TW20Z7152438,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715244,旺矽永豐04購03,TW20Z7152446,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715245,波若威永豐04購01,TW20Z7152453,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715246,長科*永豐04購03,TW20Z7152461,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715247,倉和永豐04購01,TW20Z7152479,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715248,雙鴻永豐04購02,TW20Z7152487,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715249,旺矽國泰06購01,TW20Z7152495,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715250,昇佳電國泰06購02,TW20Z7152503,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715251,旺矽元富06購01,TW20Z7152511,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715252,旺矽元富06購02,TW20Z7152529,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715253,波若威元富06購02,TW20Z7152537,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715254,倉和兆豐05購01,TW20Z7152545,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715255,創惟兆豐05購01,TW20Z7152552,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715256,穩懋兆豐05購01,TW20Z7152560,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715257,旺矽康和04購01,TW20Z7152578,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715258,宏捷科群益04購03,TW20Z7152586,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715259,宣德群益05購01,TW20Z7152594,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715260,倉和群益04購02,TW20Z7152602,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715261,佳邦國票05購01,TW20Z7152610,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715262,旺矽國票05購01,TW20Z7152628,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715263,旺矽國票06購01,TW20Z7152636,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715264,雍智國票05購04,TW20Z7152644,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715265,廣運國票05購02,TW20Z7152651,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715266,環球晶國票05購02,TW20Z7152669,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715267,環球晶國票05購03,TW20Z7152677,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715268,環球晶國票05購04,TW20Z7152685,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715269,雙鴻國票07購01,TW20Z7152693,2020/10/28,上櫃,,RWSCCA
上櫃認購(售)權證,715270,雍智國泰06購02,TW20Z7152701,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715271,泰博第一04購01,TW20Z7152719,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715272,東洋永豐04購03,TW20Z7152727,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715273,精材永豐04購01,TW20Z7152735,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715274,旺矽群益04購01,TW20Z7152743,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715275,旺矽群益04購02,TW20Z7152750,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715276,長科*群益04購02,TW20Z7152768,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715277,東洋元大04購02,TW20Z7152776,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715278,東洋元大04購03,TW20Z7152784,2020/10/29,上櫃,,RWSCCA
上櫃認購(售)權證,715279,東洋元大06購01,TW20Z7152792,2020/10/29,上櫃,,RWSCCA
